skill,parry,durch_cost,compound_cost,start_spiritus,information,timing,recovery,future_fights,basic_parry_declarations_per_fight,basic_parry_after_known_per_fight,basic_parry_after_known_opportunity_rate,basic_parry_defensive_opportunity_rate,basic_parry_success_rate_when_rolled,parry_interruption_rate,parry_durch_decline_fraction,durch_declaration_rate,durch_decline_rate,durch_success_rate,durch_damage_per_fight,durch_spiritus_per_fight,compound_spiritus_per_fight,total_spiritus_per_fight,mean_end_spiritus_per_combatant,end_at_0_rate,end_at_1_2_rate,unused_spirit_at_defeat_mean,allow_parry_hit_chance_mean,durch_success_chance_mean,accepted_actor_spirit_mean,accepted_opponent_spirit_mean,declined_actor_spirit_mean,declined_opponent_spirit_mean
10,P1,2,0,3,adaptive_revelation,pre,R0,0,0.37933333333333336,0.012666666666666666,0.20994475138121546,0.19081153588195843,0.4967741935483871,0.04657293497363796,0.953427065026362,0.23892100192678228,0.7610789980732178,0.3225806451612903,0.23966666666666667,0.33066666666666666,0.0,0.33066666666666666,2.8346666666666667,0.0,0.08266666666666667,2.8037169872839907,0.5,0.448956356736243,3.0,2.931451612903226,2.9227848101265823,2.9430379746835444
10,P1,2,0,1,adaptive_revelation,pre,R0,0,0.37866666666666665,0.0,0.0,0.19182708544410673,0.5264084507042254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0
10,P1,2,1,8,adaptive_revelation,pre,R0,0,0.418,0.023,0.2262295081967213,0.20927903871829107,0.5174693106704438,0.15550239234449761,0.8444976076555024,0.36020744931636023,0.6397925506836398,0.33638743455497383,0.38866666666666666,0.5093333333333333,1.0756666666666668,1.585,7.2075,0.0,0.0006666666666666666,7.158560311284047,0.5,0.43354360943499703,7.696335078534031,6.9960732984293195,7.709653647752395,7.488577745025792
10,P1,2,1,5,adaptive_revelation,pre,R0,0,0.45766666666666667,0.017333333333333333,0.23423423423423423,0.22724263488910956,0.4927536231884058,0.09541150764748725,0.9045884923525127,0.2673594709494568,0.7326405290505432,0.35335689045936397,0.296,0.37733333333333335,1.0336666666666667,1.411,4.2945,0.0006666666666666666,0.041,4.262305699481865,0.5,0.4507743362831854,4.754416961130742,3.987632508833922,4.718891038039974,4.5177304964539005
10,P1,2,1,3,adaptive_revelation,pre,R0,0,0.4756666666666667,0.012,0.2608695652173913,0.2347811780190852,0.5007278020378457,0.03714085494043448,0.9628591450595655,0.16565562295846945,0.8343443770415305,0.36338028169014086,0.19566666666666666,0.23666666666666666,0.9373333333333334,1.174,2.413,0.010166666666666666,0.44383333333333336,2.385237941081256,0.5,0.4704453441295548,2.923943661971831,2.028169014084507,2.7421700223713645,2.5425055928411635
10,P1,2,1,1,adaptive_revelation,pre,R0,0,0.773,0.0,0.0,0.3651393481341521,0.5023717119448038,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.293,0.293,0.8535,0.1465,0.8535,0.8535805626598465,0.5,0.5,0.0,0.0,0.954417103670835,0.8838241226300928
14,P0,0,0,8,adaptive_revelation,pre,R0,0,0.44966666666666666,0.051333333333333335,0.24561403508771928,0.19181003839044505,0.7079318013343218,0.0,0.0,0.9022653721682848,0.09773462783171522,0.366571018651363,0.7583333333333333,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.34953371592539567,8.0,8.0,8.0,8.0
14,P0,0,0,5,adaptive_revelation,pre,R0,0,0.437,0.03866666666666667,0.19863013698630136,0.18882327524125017,0.6910755148741419,0.0,0.0,0.9062901155327343,0.09370988446726572,0.33640226628895187,0.7246666666666667,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.3458923512747884,5.0,5.0,5.0,5.0
14,P0,0,0,3,adaptive_revelation,pre,R0,0,0.4676666666666667,0.04666666666666667,0.24054982817869416,0.20227797001153403,0.7099073414112615,0.0,0.0,0.9024390243902439,0.0975609756097561,0.36376917457998537,0.7383333333333333,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.35657414170927737,3.0,3.0,3.0,3.0
14,P0,0,0,1,adaptive_revelation,pre,R0,0,0.4573333333333333,0.04666666666666667,0.22653721682847897,0.1963927855711423,0.7033527696793003,0.0,0.0,0.8981723237597912,0.10182767624020887,0.345203488372093,0.7026666666666667,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.34120639534883757,1.0,1.0,1.0,1.0
